[2025-12-08 18:32:39] Starting abnormal monitor (backend diff detection)
[2025-12-08 18:32:57] MFC4_N2-4 | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [-3.7699425e-05] | diff_abs: 0.0000, diff_pct: 0.00% | 정상
[2025-12-08 18:32:58] MFC7_DCS | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [-0.0044443584] | diff_abs: 0.0044, diff_pct: 0.44% | 정상
[2025-12-08 18:32:58] MFC7_DCS | 실제값: [2025-12-08 18:32:57] [0.0] | 예측값: [2025-12-08 18:32:57] [-0.0043595415] | diff_abs: 0.0044, diff_pct: 0.44% | 정상
[2025-12-08 18:32:58] MFC8_NH3 | 실제값: [2025-12-08 18:32:56] [4.492] | 예측값: [2025-12-08 18:32:56] [4.486044] | diff_abs: 0.0060, diff_pct: 0.13% | 정상
[2025-12-08 18:32:58] MFC8_NH3 | 실제값: [2025-12-08 18:32:57] [4.492] | 예측값: [2025-12-08 18:32:57] [4.486125] | diff_abs: 0.0059, diff_pct: 0.13% | 정상
[2025-12-08 18:32:58] MFC1_N2-1 | 실제값: [2025-12-08 18:32:56] [1.5] | 예측값: [2025-12-08 18:32:56] [1.4924947] | diff_abs: 0.0075, diff_pct: 0.50% | 정상
[2025-12-08 18:32:58] MFC1_N2-1 | 실제값: [2025-12-08 18:32:57] [1.5] | 예측값: [2025-12-08 18:32:57] [1.4966027] | diff_abs: 0.0034, diff_pct: 0.23% | 정상
[2025-12-08 18:32:58] MFC2_N2-2 | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [0.010346074] | diff_abs: 0.0103, diff_pct: 1.03% | 정상
[2025-12-08 18:32:58] MFC2_N2-2 | 실제값: [2025-12-08 18:32:57] [0.0] | 예측값: [2025-12-08 18:32:57] [0.0113754505] | diff_abs: 0.0114, diff_pct: 1.14% | 정상
[2025-12-08 18:32:58] MFC3_N2-3 | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [0.0044642026] | diff_abs: 0.0045, diff_pct: 0.45% | 정상
[2025-12-08 18:32:58] MFC3_N2-3 | 실제값: [2025-12-08 18:32:57] [0.0] | 예측값: [2025-12-08 18:32:57] [0.004821842] | diff_abs: 0.0048, diff_pct: 0.48% | 정상
[2025-12-08 18:32:58] MFC4_N2-4 | 실제값: [2025-12-08 18:32:56] [0.0] | 예측값: [2025-12-08 18:32:56] [-3.7699425e-05] | diff_abs: 0.0000, diff_pct: 0.00% | 정상
[2025-12-08 18:32:58] MFC4_N2-4 | 실제값: [2025-12-08 18:32:57] [0.0] | 예측값: [2025-12-08 18:32:57] [1.0414131e-05] | diff_abs: 0.0000, diff_pct: 0.00% | 정상
